146.000 6.000 0.000 0.000 0.000 0.000 24.187 21.024 23.707 25.298 24.352 26.926 24.352 20.616 23.770 22.804 23.770 21.587 20.616 20.616 19.416 18.439 17.464 16.492 16.492 15.297 14.560 13.342 12.649 13.000 12.083 12.083 0.000 11.180 10.817 10.000 9.220 9.899 8.485 7.810 8.602 8.602 8.062 8.944 8.544 8.246 9.220 7.280 8.246 8.062 8.062 8.062 8.000 8.062 7.000 7.000 7.071 7.071 7.071 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.077 26.173 26.306 25.495 26.683 25.710 25.000 25.298 24.352 23.409 23.409 22.472 21.541 20.616 19.698 19.698 17.464 17.464 16.155 16.155 14.866 14.560 14.560 13.342 13.153 12.166 0.000 11.045 11.000 10.050 11.045 10.198 9.487 9.487 9.849 9.849 10.296 10.000 10.000 10.000 9.899 10.630 9.899 10.630 10.630 10.630 11.402 10.000 10.817 10.817 10.296 10.296 9.849 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.173 27.586 26.907 27.659 27.019 27.203 26.627 26.077 24.698 23.324 23.324 22.472 21.954 21.954 20.591 19.723 19.235 17.493 17.493 16.643 15.811 15.000 14.213 14.213 13.454 13.454 0.000 12.806 11.402 11.662 11.180 11.180 10.770 10.440 10.198 11.180 11.045 11.045 11.000 11.000 12.042 11.045 12.166 11.180 11.180 11.180 11.180 11.402 11.402 10.770 11.180 12.083 11.180 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.401 27.295 26.420 28.302 27.459 27.203 26.401 26.249 25.495 24.839 24.839 24.083 22.672 22.672 21.932 20.518 20.518 19.105 18.439 18.439 17.804 17.029 16.401 16.643 16.125 15.264 0.000 14.318 14.318 13.928 13.601 13.601 13.601 13.342 13.342 13.153 13.038 14.000 14.000 14.036 14.036 13.038 14.036 13.153 14.142 13.153 14.142 13.153 12.166 13.342 12.649 12.649 12.649 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.249 27.019 27.803 27.203 27.459 26.420 25.942 25.942 25.495 24.597 24.166 23.770 22.847 22.847 20.616 20.616 19.313 18.788 18.788 17.889 17.889 17.000 16.125 16.643 15.264 15.000 0.000 14.213 14.213 13.454 14.142 13.454 14.213 13.601 13.601 13.416 14.213 13.038 13.416 13.416 13.928 14.318 14.318 13.928 13.601 13.601 13.601 13.601 13.342 13.342 13.153 13.153 12.166 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.682 30.017 29.967 29.967 29.547 29.155 28.231 28.460 27.514 27.203 25.962 25.962 24.739 24.042 23.537 22.804 20.881 19.925 18.682 19.925 18.028 17.464 17.088 16.553 16.553 15.652 0.000 14.422 15.000 13.454 14.213 14.142 13.454 13.454 12.806 13.601 14.422 14.422 13.416 13.416 13.416 13.416 13.416 12.649 13.000 12.649 12.649 12.649 11.402 11.402 11.180 11.180 11.180 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 25.632 26.000 25.080 26.401 25.495 25.554 25.554 23.854 23.022 22.472 23.022 21.401 20.809 20.000 20.000 18.601 17.205 16.643 16.643 15.264 15.264 14.765 13.416 13.000 13.000 12.649 0.000 11.402 11.180 11.045 11.000 12.000 11.045 11.045 11.045 11.180 10.198 10.440 11.402 10.440 10.770 10.770 10.770 9.849 11.180 10.296 10.296 10.296 9.434 9.434 10.000 9.434 9.220 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 30.806 30.806 30.594 31.401 30.265 30.150 30.067 29.017 28.018 28.018 27.000 26.000 25.000 24.000 23.000 21.000 21.000 20.025 19.026 18.028 18.111 17.117 16.125 15.297 14.318 13.601 0.000 13.000 12.530 11.662 12.207 11.402 11.402 11.314 10.630 10.817 11.180 10.817 11.662 12.083 11.180 10.770 11.402 10.440 10.440 10.440 10.198 10.198 10.198 10.050 10.050 10.000 10.000 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 31.257 31.575 30.594 31.780 31.048 30.364 29.732 29.732 29.155 27.514 26.571 25.632 24.698 24.698 23.770 21.541 20.616 18.974 18.974 18.028 17.720 16.492 14.318 15.133 15.133 14.036 0.000 13.038 12.042 12.166 10.440 11.402 12.083 11.180 11.662 10.817 10.630 11.314 11.314 11.314 12.042 11.402 11.662 11.662 11.662 11.662 12.530 11.180 12.083 11.705 12.649 12.649 11.180 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 27.203 27.203 25.632 26.926 26.000 26.833 25.495 25.060 24.187 23.324 23.854 22.472 21.095 19.723 20.248 18.028 18.358 16.125 16.125 15.652 14.318 14.318 13.000 12.649 11.705 12.369 0.000 11.045 10.050 10.050 10.050 10.198 10.198 9.487 9.849 7.280 8.944 10.817 10.817 9.434 10.630 10.000 9.899 10.630 10.630 10.630 12.042 10.630 10.000 10.000 10.817 10.296 9.434 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 25.080 25.179 25.179 25.318 24.515 24.739 23.770 24.042 23.087 22.136 21.190 21.190 19.925 18.974 18.028 18.028 16.763 15.811 15.524 14.560 13.342 13.342 13.153 12.042 12.042 12.000 0.000 11.045 11.180 10.198 10.440 10.440 10.770 9.849 10.296 10.296 10.817 10.817 10.630 10.630 10.630 10.630 11.314 10.630 10.630 10.630 10.630 10.000 10.000 10.296 10.296 10.296 10.296 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 24.759 26.173 24.759 26.249 25.612 25.000 23.854 24.698 23.324 21.095 21.954 20.591 20.125 19.235 17.889 17.000 17.000 15.264 15.264 14.422 13.601 12.806 12.042 12.042 12.042 12.042 0.000 11.402 10.817 11.180 10.770 10.770 10.770 11.705 11.402 11.180 11.180 12.166 12.042 11.045 12.042 12.000 12.000 11.000 12.042 12.042 12.042 12.042 12.042 12.166 12.369 12.166 12.166 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.698 29.069 29.069 29.206 28.601 28.844 27.459 26.420 25.554 25.060 25.060 23.707 22.361 21.471 20.125 19.723 18.868 17.493 17.493 17.205 15.811 15.620 15.620 14.866 14.142 13.454 0.000 13.601 13.038 13.416 13.000 13.000 13.928 13.601 13.601 13.153 14.318 14.142 14.142 14.036 14.036 14.000 14.000 14.000 14.000 14.036 14.000 14.000 14.142 14.142 13.153 14.142 14.142 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 28.018 27.459 27.785 28.653 26.833 27.313 26.000 26.000 24.352 23.770 23.409 22.136 21.190 20.248 19.925 18.974 18.028 17.088 16.155 15.232 15.652 14.765 13.892 14.422 13.601 12.806 0.000 12.728 12.728 12.806 12.207 13.038 13.038 12.530 12.530 13.000 12.649 13.601 13.601 12.649 13.601 13.601 14.318 13.342 13.342 13.153 13.153 13.153 13.153 13.038 13.038 13.038 13.038 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.682 23.854 26.926 29.547 23.601 25.495 22.804 26.907 23.345 21.260 24.042 21.932 21.213 20.518 19.799 18.385 17.692 16.279 16.971 15.556 14.866 14.213 12.806 13.601 13.038 11.662 0.000 11.180 10.770 11.705 10.440 10.440 11.180 10.050 11.045 11.045 10.000 11.000 11.045 11.045 11.045 11.180 11.180 10.198 11.402 11.402 10.440 10.440 10.770 10.770 10.770 10.770 10.296 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.411 29.682 29.682 28.653 29.530 28.636 27.313 26.571 25.632 25.298 24.352 23.087 23.087 22.136 20.881 20.248 18.028 17.088 16.155 16.155 15.232 14.765 13.416 13.038 12.207 11.402 0.000 11.314 10.817 10.296 10.296 10.770 10.440 10.440 10.440 11.045 11.180 11.045 11.000 12.042 12.042 11.045 11.180 11.402 11.705 12.369 12.649 12.649 12.649 13.000 12.530 13.416 12.530 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.833 26.420 26.420 27.459 25.239 26.401 24.839 24.083 23.345 21.932 21.932 21.213 20.518 19.105 19.105 17.692 17.029 16.279 15.620 14.213 13.601 13.601 12.207 12.530 11.180 12.083 0.000 10.440 10.050 10.050 11.000 10.050 10.050 10.198 10.198 9.220 9.487 11.180 11.180 10.296 11.662 10.817 12.207 10.817 12.042 11.402 12.042 12.042 12.042 12.042 12.806 12.806 12.806 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 28.320 27.659 27.019 27.203 26.627 26.926 25.554 25.060 24.597 23.259 23.259 21.932 21.541 20.616 19.698 18.385 17.889 17.464 16.125 16.125 14.765 13.892 13.038 13.601 12.806 12.806 0.000 11.314 11.402 11.402 10.296 11.180 11.180 10.770 10.770 11.402 11.402 12.369 12.166 12.166 12.042 12.042 12.042 12.000 12.000 12.000 12.042 12.042 12.166 12.166 12.166 12.166 12.166 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 33.015 33.287 31.385 34.482 31.765 33.106 30.463 30.083 29.732 27.857 27.857 26.249 25.298 24.352 24.352 23.087 22.136 20.248 20.248 18.385 17.464 17.464 15.652 15.264 15.264 14.422 0.000 13.454 12.728 13.454 12.207 12.207 12.530 12.530 13.000 13.000 12.649 12.369 13.342 12.166 13.153 12.166 13.038 13.000 13.000 12.000 12.042 13.038 12.166 12.166 12.369 12.369 12.649 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 28.460 29.120 28.160 28.636 28.636 27.295 27.166 27.074 26.077 25.080 24.021 24.021 23.022 22.023 21.000 21.024 19.026 18.028 18.028 17.029 16.031 15.297 14.142 13.342 13.342 12.649 0.000 10.770 10.296 10.817 10.000 10.630 9.899 9.899 10.000 10.000 9.434 10.296 9.849 9.487 9.487 9.487 9.220 9.220 10.198 9.055 9.055 10.000 9.000 9.000 10.050 9.220 9.220 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.249 26.907 25.495 26.870 25.495 25.495 24.839 24.207 23.601 22.804 23.022 22.204 20.809 20.248 19.416 18.028 17.493 15.811 15.811 14.422 15.620 14.213 13.454 13.454 11.314 12.042 0.000 10.817 10.296 10.296 9.849 9.487 9.487 9.220 9.220 9.055 10.050 9.000 9.055 9.055 10.050 9.055 9.220 8.246 9.220 8.544 8.544 8.944 8.944 8.602 8.602 8.602 8.602 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.069 27.785 28.302 27.459 28.018 27.203 26.401 26.249 25.495 25.612 25.495 24.083 23.345 22.672 21.213 21.213 19.105 19.105 17.692 17.029 16.279 15.620 15.000 14.422 13.892 13.416 0.000 12.083 11.705 11.402 11.180 10.050 10.050 11.000 10.000 10.000 10.050 10.198 9.220 9.487 9.487 9.487 8.944 8.944 9.434 8.602 8.602 8.602 8.485 9.220 9.434 9.434 8.062 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.155 28.636 27.731 29.069 27.785 28.302 26.627 27.203 26.401 25.807 25.000 23.601 22.804 22.804 22.023 20.616 20.000 18.601 18.601 17.205 17.205 15.811 15.264 14.765 14.318 13.928 0.000 13.601 12.369 12.166 12.042 12.000 12.000 12.042 12.042 12.166 12.166 11.402 12.369 11.705 11.705 11.705 12.083 11.180 11.180 11.662 11.662 11.662 11.402 11.402 11.314 11.314 12.042 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 28.792 30.083 29.547 29.967 29.069 28.653 28.302 27.459 26.627 25.807 25.807 24.413 24.207 23.601 22.023 21.401 20.616 19.209 18.601 17.205 17.205 15.811 15.264 14.765 14.318 14.318 0.000 13.601 12.369 12.166 13.038 13.038 13.000 12.000 13.000 13.038 12.166 13.342 12.369 12.649 12.649 12.649 13.000 12.083 12.083 12.530 12.083 12.530 11.662 12.207 12.806 12.806 12.806 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 30.150 30.067 29.000 29.017 29.069 29.155 27.295 26.476 26.476 24.515 24.515 23.770 22.561 21.587 20.881 19.647 18.682 16.492 16.492 15.297 15.133 14.142 12.042 12.000 12.042 11.180 0.000 10.440 11.705 10.770 10.296 10.817 11.402 12.042 12.042 9.899 11.402 12.207 12.207 12.207 12.207 12.530 12.530 12.530 13.416 12.083 13.000 13.000 12.649 12.649 13.342 13.342 13.342 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 27.459 27.166 27.074 28.018 27.000 25.000 25.080 25.080 24.187 23.195 22.204 22.091 20.224 20.224 19.235 19.105 17.263 16.125 15.033 14.036 14.036 13.000 13.000 12.042 11.180 11.402 0.000 10.770 9.849 10.296 10.817 10.000 10.630 10.630 9.899 10.817 11.402 10.817 10.817 11.662 11.662 11.662 12.083 10.770 10.770 11.705 11.705 11.402 11.402 11.402 11.180 12.166 12.166 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 25.080 26.571 25.000 25.710 25.000 23.537 24.331 24.187 23.195 21.213 22.091 21.095 20.100 19.105 18.111 18.111 16.125 15.133 14.318 14.318 13.342 12.649 12.649 12.083 11.180 10.296 0.000 10.000 9.899 9.220 10.000 9.434 10.296 10.296 9.849 10.440 10.440 10.198 10.198 10.198 11.045 11.045 10.050 11.000 11.000 10.050 10.050 10.198 10.198 10.440 10.440 10.770 10.770 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.428 29.275 29.155 30.067 29.000 28.000 27.019 28.071 27.074 26.173 25.318 24.331 23.345 22.361 22.361 21.213 20.224 19.235 17.117 17.117 16.125 16.031 16.031 15.033 14.036 14.142 0.000 13.342 12.649 12.649 13.416 12.530 13.038 13.038 12.806 13.601 13.454 13.454 12.728 14.866 13.454 13.454 13.454 13.601 12.207 13.038 13.038 13.038 12.083 12.530 13.000 13.000 12.649 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 21.000 24.083 29.017 24.331 21.587 21.840 23.537 23.537 21.840 20.248 20.616 18.682 18.682 18.028 17.464 15.524 14.560 14.318 13.153 13.342 12.166 13.038 12.042 11.045 11.000 11.045 0.000 11.180 10.440 10.440 10.770 9.849 10.296 10.296 10.296 10.817 10.817 11.402 10.630 11.402 10.630 11.314 11.314 11.314 10.630 10.630 10.630 10.817 10.296 10.296 10.296 10.296 9.849 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 24.207 24.083 23.345 24.042 23.345 23.431 22.023 22.804 21.633 20.809 20.248 19.416 18.868 18.868 17.493 16.125 16.125 14.422 14.422 13.892 13.038 12.207 12.806 12.042 11.314 11.314 0.000 10.630 10.817 10.000 9.434 9.849 9.487 9.487 9.487 8.544 9.220 10.198 10.050 10.050 10.050 10.050 10.050 10.000 10.000 10.050 10.050 9.055 10.198 10.198 9.220 10.198 9.487 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.000 29.069 28.425 29.206 28.018 27.459 26.926 26.420 25.942 25.060 24.597 23.707 23.259 21.471 21.024 20.125 19.235 18.358 17.889 17.493 17.493 15.811 15.811 15.000 14.213 13.454 0.000 13.454 12.806 12.207 12.530 12.530 12.530 12.083 13.000 12.649 12.649 12.369 13.342 12.166 13.153 13.153 13.038 12.000 12.000 12.042 12.000 12.042 12.042 12.166 12.369 12.369 12.369 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 31.321 32.016 30.806 31.575 29.428 30.265 29.275 29.155 28.071 27.074 26.019 26.019 24.021 24.021 23.000 22.000 21.024 19.026 19.026 18.028 17.029 16.125 15.133 14.318 13.342 12.369 0.000 12.083 11.180 10.817 10.000 10.630 10.630 10.630 10.630 10.000 10.296 10.296 10.770 10.770 10.440 10.440 11.402 11.180 11.180 11.045 10.050 11.000 11.000 11.045 11.045 12.042 11.180 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 30.150 31.145 31.016 31.016 31.000 29.017 31.064 30.017 28.160 28.160 25.179 25.179 24.187 23.195 22.361 21.213 20.224 19.105 17.029 17.029 16.031 15.000 14.000 13.038 12.166 11.180 0.000 10.440 8.944 9.434 8.602 8.485 9.220 8.602 8.944 8.944 8.544 9.487 9.055 9.055 9.055 9.000 9.000 9.055 9.055 9.220 9.220 8.246 8.544 8.944 8.944 9.434 8.602 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 33.242 33.377 33.541 32.757 32.985 32.280 31.623 31.953 30.463 29.732 28.792 27.857 26.926 25.632 24.166 23.770 20.616 20.248 19.313 18.385 17.088 15.811 15.524 14.142 14.036 13.000 0.000 11.045 11.180 10.440 10.770 9.849 11.180 10.296 10.817 10.630 11.314 10.630 10.817 10.817 10.817 10.296 10.296 9.849 9.849 10.440 10.770 9.487 9.220 10.050 9.000 10.000 9.055 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 27.659 28.160 28.160 28.460 27.514 27.857 27.313 26.401 25.495 24.597 23.707 22.361 21.471 21.471 20.125 19.235 17.889 17.000 15.652 15.232 14.318 13.601 12.369 12.166 11.180 10.000 0.000 9.000 9.055 8.544 8.544 8.062 8.602 8.602 9.220 9.220 9.220 8.602 8.602 9.434 9.434 8.944 8.544 9.487 9.487 8.246 8.246 9.055 8.000 9.000 9.055 9.055 8.246 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 29.411 32.558 31.780 39.000 31.780 32.280 28.284 28.443 26.571 28.160 26.249 23.770 23.770 23.087 22.561 20.881 20.248 18.028 18.385 17.889 16.553 15.264 14.765 14.213 13.454 12.728 0.000 11.402 11.662 12.083 11.705 11.705 12.369 11.180 12.042 12.042 11.000 12.042 12.166 12.166 12.369 11.402 11.705 11.705 11.180 11.180 11.662 11.662 11.402 11.402 11.314 12.042 11.402 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 31.305 31.385 30.017 30.232 30.232 29.206 28.425 27.659 26.907 25.495 25.495 24.083 22.672 22.023 21.260 19.849 19.105 17.804 17.029 17.205 15.811 14.422 13.892 14.318 13.000 12.649 0.000 11.180 11.045 11.045 11.000 11.045 11.180 10.198 11.180 10.440 11.180 10.296 12.083 11.662 10.817 11.402 10.630 11.314 11.314 10.630 12.042 11.402 10.817 11.662 11.662 12.083 11.705 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 35.355 34.525 33.956 34.205 33.242 33.526 31.953 31.953 30.463 29.155 28.792 26.926 25.632 24.698 23.770 22.847 21.541 20.248 20.248 18.974 17.720 16.492 16.492 15.133 14.036 14.036 0.000 12.042 12.166 11.402 11.402 10.770 11.180 10.296 10.817 10.000 10.630 10.630 10.630 10.000 10.817 9.434 10.296 9.849 9.487 10.440 9.220 10.198 10.050 10.000 10.050 10.000 10.050 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 33.838 33.601 33.601 34.059 33.302 32.558 31.113 30.414 29.000 29.000 28.320 26.249 25.495 24.083 23.431 21.932 20.518 20.518 19.105 17.692 16.279 15.620 14.213 14.422 13.892 13.416 0.000 11.705 10.770 10.198 10.198 10.000 10.000 9.055 9.220 9.220 9.487 8.944 9.434 8.602 8.602 8.602 8.485 8.485 8.485 9.220 9.434 9.434 8.062 9.849 9.487 10.440 10.198 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 31.828 29.000 29.000 30.480 26.907 28.601 27.785 24.698 24.698 23.324 23.707 22.825 21.095 18.868 19.235 17.000 16.553 15.264 13.892 13.038 12.806 11.402 10.630 9.220 8.602 8.602 0.000 8.544 8.062 8.062 9.000 9.220 10.198 9.487 10.770 10.770 11.180 12.083 11.180 11.662 11.662 12.207 11.402 12.042 12.042 12.728 12.806 13.454 12.806 14.213 13.601 13.892 13.892 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 31.064 28.601 29.833 27.803 27.659 28.320 26.870 25.612 24.839 25.000 23.601 21.401 20.616 19.209 19.209 17.205 15.620 14.866 13.454 12.728 12.042 11.402 10.630 8.944 9.849 8.544 0.000 9.055 9.000 9.055 9.487 9.487 9.849 9.849 10.296 11.662 10.817 11.314 12.042 12.728 12.728 12.806 12.806 12.806 12.207 13.038 13.038 13.416 14.318 14.318 14.866 14.866 14.560 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 27.203 26.571 26.926 26.401 26.833 25.060 24.698 23.854 22.472 22.204 20.809 20.000 19.209 17.804 16.401 16.401 15.000 14.422 13.038 11.662 11.180 9.849 9.487 9.487 8.062 8.062 0.000 8.062 8.246 7.616 8.062 8.602 8.602 9.220 9.899 9.899 10.630 10.000 11.402 10.817 10.817 11.662 11.180 11.180 10.770 11.705 12.649 12.649 12.369 13.342 13.153 13.153 14.142 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 28.231 27.514 26.249 26.926 25.710 25.318 24.187 24.187 23.087 21.095 21.024 20.000 19.026 18.028 16.031 16.031 15.000 13.038 12.042 11.180 11.180 10.440 8.544 8.062 8.062 7.810 0.000 7.810 7.211 7.616 8.246 8.246 9.055 9.055 10.000 10.000 11.000 11.045 11.045 11.180 11.180 11.180 12.369 11.705 12.649 12.083 12.083 13.416 12.530 12.530 12.207 13.038 13.038 0.000 0.000 0.000 0.000 0.000
146.000 6.000 0.000 0.000 0.000 0.000 26.683 27.203 26.249 26.926 24.698 24.166 24.166 22.825 21.471 20.591 19.723 18.358 17.493 17.493 16.125 15.264 14.765 13.416 12.083 11.705 11.402 10.440 9.220 9.055 8.000 8.062 0.000 8.544 8.544 8.602 9.220 9.220 10.630 10.630 10.000 11.402 10.817 11.662 11.180 12.083 12.083 12.530 12.083 12.649 13.000 13.601 12.369 13.342 12.042 13.038 14.036 13.000 13.153 0.000 0.000 0.000 0.000 0.000
