people
19.025
18.110
17.328
17.606
19.477
16.808
16.272
18.806
20.532
20.559
19.208
18.049
18.133
15.613
19.013
16.128
19.039
17.616
16.001
20.410
19.597
16.628
18.279
20.537
19.375
20.032
21.152
18.577
17.945
17.770
20.612
18.463
18.933
17.735
19.104
18.189
18.460
17.094
16.332
18.097
18.479
15.387
18.000
19.811
19.644
20.411
19.229
15.799
18.500
16.318
20.917
16.236
21.021
18.896
19.126
19.825
20.206
23.052
18.519
19.206
19.579
20.937
18.650
18.473
23.430
21.728
16.320
20.843
19.839
17.374
17.473
20.335
18.018
19.159
16.360
18.330
19.734
18.437
18.299
18.487
18.173
17.098
19.390
17.112
17.246
17.267
18.084
17.610
16.665
17.508
16.380
16.982
17.044
19.007
16.692
18.406
20.373
18.106
19.875
17.847
15.988
18.013
18.504
18.381
16.165
18.582
15.412
18.729
16.138
16.653
17.341
16.983
20.685
15.483
17.386
18.490
18.202
18.612
18.505
15.961
18.429
19.385
17.931
19.145
16.572
15.468
17.722
20.123
16.171
20.098
17.473
18.182
18.373
20.077
17.134
17.566
19.841
18.679
17.602
17.230
16.985
17.072
18.447
20.456
16.826
17.157
16.914
18.281
15.536
18.253
19.209
17.596
16.422
20.122
17.545
18.977
15.501
18.870
19.660
17.207
15.502
18.383
17.319
17.832
18.794
18.309
13.900
17.799
19.302
20.151
19.627
18.346
20.345
18.711
18.445
18.497
17.290
20.373
17.858
18.935
19.177
19.256
18.774
19.561
20.099
19.442
18.597
19.550
19.679
17.483
20.003
19.555
19.168
20.261
17.982
17.522
19.910
17.321
18.931
17.020
18.853
20.558
19.022
17.116
17.637
17.599
16.557
18.260
15.578
17.618
16.422
18.957
18.329
16.351
19.128
17.463
19.702
21.586
19.846
18.513
20.938
17.883
20.400
22.073
16.725
16.233
18.677
20.160
17.251
16.215
17.188
15.024
20.446
18.191
16.035
18.651
17.031
18.319
15.619
15.718
18.041
18.522
17.573
18.325
16.765
21.896
18.960
19.529
17.782
19.368
19.370
20.143
20.566
21.311
18.022
21.723
21.664
17.183
21.065
21.806
17.701
18.350
16.076
18.160
17.175
15.109
19.201
15.942
19.304
18.104
21.210
18.555
18.620
18.141
18.387
16.954
20.101
18.964
18.396
18.518
17.890
20.282
19.963
19.955
18.553
19.526
21.470
20.789
20.141
19.077
21.265
21.666
20.191
19.235
21.094
19.748
19.877
19.375
18.129
20.750
20.130
20.142
18.249
19.254
20.078
23.107
20.210
19.971
19.166
21.111
16.686
18.986
19.007
19.998
21.759
18.814
19.517
19.645
21.170
17.461
20.019
18.086
23.202
19.846
18.415
20.193
21.096
18.866
19.621
21.597
19.890
17.437
17.640
16.292
17.059
14.809
18.086
18.288
17.056
17.779
18.795
17.850
19.437
18.782
18.007
18.401
17.402
20.136
21.164
21.132
19.012
16.920
16.693
19.651
21.619
19.663
17.642
21.596
19.339
19.356
18.356
17.929
18.125
18.963
18.423
18.136
18.197
21.172
18.706
19.170
19.092
18.544
17.918
15.536
20.353
18.442
16.162
18.895
18.328
19.354
17.752
20.743
19.219
18.168
18.651
21.016
22.007
17.685
20.015
18.059
17.716
20.053
14.837
14.803
15.187
15.436
18.075
15.992
20.084
14.610
18.848
15.947
14.445
16.133
16.187
17.434
16.612
16.616
15.780
16.800
17.599
16.284
20.697
19.729
20.865
19.968
18.478
19.528
22.642
19.711
19.120
18.219
21.410
19.478
19.255
19.111
19.679
19.618
20.275
18.520
21.243
20.898
22.597
20.484
19.534
20.113
20.966
24.966
19.564
20.670
16.349
20.526
19.022
20.163
18.060
18.475
18.615
19.752
19.625
18.506
21.208
23.964
21.816
18.971
20.215
19.269
20.159
20.307
17.884
19.753
20.159
18.004
18.255
19.555
17.154
21.347
19.805
20.991
16.525
21.490
20.298
19.430
17.682
22.641
20.567
19.718
22.471
20.686
19.774
19.798
17.746
16.627
19.527
20.403
18.699
17.501
17.563
20.457
19.111
19.172
17.925
20.825
22.169
18.994
20.945
21.090
19.889
19.103
18.245
18.188
21.766
17.197
19.598
18.314
19.907
12.827
18.540
18.559
16.754
17.915
17.874
21.775
21.450
21.632
20.450
20.026
19.068
18.777
18.790
18.303
18.856
16.474
17.443
20.817
21.302
19.224
17.757
20.887
18.021
15.739
19.198
16.182
19.441
16.985
15.502
14.592
17.300
16.407
19.103
18.367
20.546
17.178
16.963
16.709
18.727
20.429
19.128
18.425
19.062
18.339
19.471
20.819
21.560
19.038
19.320
19.619
19.187
18.580
17.139
20.431
18.608
18.769
20.221
18.876
17.615
17.595
21.317
16.242
19.322
19.941
17.850
19.721
15.632
20.833
16.460
16.224
19.000
18.242
19.615
17.159
16.762
21.342
21.028
18.026
19.845
20.689
18.519
19.485
18.772
20.028
17.681
16.766
16.040
16.287
19.245
19.525
20.035
18.919
17.604
18.685
22.413
18.096
21.159
19.074
20.056
17.948
17.117
19.586
16.555
19.838
20.143
15.760
16.429
18.366
16.082
13.166
15.823
16.006
15.115
16.980
15.823
16.539
15.230
16.332
17.169
17.338
16.753
18.983
16.810
18.514
16.759
17.446
18.661
18.400
18.927
21.275
20.934
19.110
19.647
20.572
18.492
20.726
19.506
19.555
15.615
17.192
20.158
20.063
17.868
16.391
20.133
18.927
17.324
17.976
15.326
19.133
17.718
16.923
18.575
17.591
17.142
18.060
15.265
17.816
17.940
15.931
17.440
17.310
16.528
17.035
14.489
16.977
14.564
11.873
13.235
18.463
18.016
18.942
19.568
17.336
18.424
16.845
21.188
16.714
18.096
19.457
17.869
20.382
20.448
18.932
21.643
19.095
18.935
16.534
16.977
18.804
18.106
17.947
18.058
20.213
19.450
17.601
20.164
19.381
18.028
18.839
16.776
17.697
17.650
18.134
17.176
15.902
17.711
14.307
16.355
17.188
14.721
16.112
18.093
17.974
18.103
18.509
17.364
16.923
19.592
17.243
16.727
20.669
20.318
18.971
19.033
19.434
18.968
19.192
18.014
19.376
20.767
18.909
16.973
17.741
15.218
13.757
16.842
17.319
18.104
16.987
16.353
19.062
20.089
20.404
20.398
16.727
17.272
21.885
21.115
20.196
17.346
17.969
20.804
20.994
20.209
21.832
18.984
19.055
18.063
20.258
17.690
17.234
19.215
15.105
17.433
15.632
17.104
18.074
18.560
17.604
16.373
19.015
18.364
16.217
17.238
19.113
19.600
18.868
16.377
18.939
19.780
19.667
18.670
20.853
21.312
17.515
20.685
21.502
17.910
19.830
20.726
19.325
22.663
19.148
19.004
18.951
20.708
19.851
17.231
17.262
18.770
17.576
16.467
15.053
19.216
18.039
17.356
20.575
20.688
23.370
21.249
22.127
21.051
19.768
19.298
21.429
21.017
19.701
21.794
18.840
19.603
19.244
20.512
21.773
19.801
21.368
19.796
20.844
20.089
21.162
20.721
21.372
20.218
19.455
19.296
20.376
17.338
21.251
17.028
19.014
22.134
17.971
21.253
19.199
18.562
20.635
20.368
20.909
19.749
20.832
21.721
20.151
21.024
20.156
21.653
19.667
20.289
21.018
19.486
20.855
19.935
21.538
19.828
19.714
20.703
19.523
20.183
19.547
22.241
17.771
20.662
19.046
20.663
19.405
17.913
18.359
19.272
20.439
16.946
17.557
19.445
17.267
17.412
18.137
17.359
21.840
21.815
16.969
18.734
21.660
21.027
18.345
17.810
17.267
18.693
19.737
21.519
20.463
18.688
21.467
17.140
19.494
18.350
17.599
20.830
20.252
18.104
20.761
18.198
17.719
16.823
18.338
14.845
15.937
20.243
20.578
19.858
19.289
20.297
17.009
19.115
20.276
16.834
21.415
18.360
17.979
17.836
18.986
22.674
21.708
19.089
24.230
21.235
17.657
20.402
17.547
21.183
21.157
22.716
20.642
20.841
19.041
20.763
18.830
18.606
17.829
17.693
20.062
20.245
18.818
19.158
17.716
17.346
17.520
19.598
20.218
17.739
19.460
17.401
16.798
20.434
17.297
18.100
20.058
19.070
18.221
20.425
16.988
17.713
18.235
19.534
21.995
19.539
18.316
16.344
19.571
16.573
18.688
21.120
18.842
17.850
17.056
16.000
18.769
21.263
20.478
18.827
19.739
18.572
17.747
19.319
17.433
16.944
19.740
17.763
17.729
18.455
21.050
20.959
20.922
20.701
20.186
19.340
19.291
17.014
19.094
19.438
17.727
20.573
20.123
20.003
17.406
21.807
18.637
18.445
20.124
20.264
19.423
20.121
19.173
18.674
20.741
21.021
19.687
19.042
21.762
19.167
21.301
21.166
17.775
20.278
20.970
21.113
18.390
19.890
19.312
20.589
19.084
18.880
22.991
23.343
19.044
19.084
20.777
21.099
20.577
21.160
20.340
20.814
20.846
20.911
20.018
19.762
17.595
20.758
19.691
20.372
19.710
16.395
16.989
15.231
16.522
18.213
19.091
15.485
15.605
17.136
17.628
15.743
17.264
18.595
19.091
18.293
18.810
18.527
19.242
17.972
19.796
21.094
20.690
18.183
18.981
19.104
18.192
17.584
19.092
22.081
20.094
18.693
18.750
19.956
17.591
18.567
17.965
20.563
19.441
16.747
18.713
14.489
16.891
15.344
17.514
16.641
15.261
19.513
21.073
21.162
16.917
18.669
19.099
19.325
19.190
18.361
20.313
19.742
16.224
20.190
21.684
21.366
18.179
20.677
18.647
22.013
16.962
19.334
19.339
18.725
19.325
20.527
19.636
20.798
19.595
18.088
18.314
18.023
20.531
17.768
19.521
17.528
18.222
19.424
18.278
16.947
16.537
19.223
16.067
17.265
18.345
17.915
18.412
16.169
17.385
17.025
17.748
16.468
19.504
17.297
18.397
19.096
18.803
19.074
17.651
15.561
19.218
18.598
16.313
17.135
16.209
18.865
17.296
16.939
20.621
20.807
19.020
18.822
22.466
19.572
19.413
19.021
19.717
17.551
19.279
18.403
17.881
19.764
17.805
17.504
17.333
19.644
17.167
16.283
17.806
18.087
19.716
18.832
20.306
20.308
20.002
18.899
20.889
20.016
18.569
17.911
20.571
17.611
17.221
18.304
17.015
17.456
18.221
19.333
20.094
17.549
17.140
19.108
20.034
17.363
17.743
18.023
18.497
19.034
16.579
16.800
18.276
18.538
17.125
18.924
18.973
20.859
17.898
18.569
19.759
17.806
20.650
19.055
18.023
18.519
18.922
17.257
18.576
16.287
16.470
19.154
19.548
18.593
21.180
18.556
18.337
18.741
20.724
18.295
21.353
21.694
21.498
18.383
19.369
19.522
19.787
20.259
18.621
17.582
19.563
19.478
21.775
18.746
18.388
18.459
18.402
19.996
17.218
16.860
17.529
18.632
19.132
18.298
21.118
18.920
18.676
21.794
22.487
18.849
21.040
17.654
21.193
20.128
18.828
18.401
18.857
17.985
19.706
18.553
19.952
21.774
17.278
17.088
18.392
21.245
19.065
18.973
19.094
16.620
18.239
20.477
15.849
16.370
18.901
18.345
20.432
20.652
22.418
22.761
20.564
19.435
22.004
19.482
19.577
18.431
16.326
20.050
17.957
17.490
19.225
22.171
19.123
19.681
21.279
21.356
19.430
21.195
18.788
17.399
20.553
20.501
17.149
19.495
20.741
21.917
19.094
17.256
20.794
21.033
18.055
19.781
20.612
18.601
17.661
17.046
19.998
19.161
20.281
19.811
19.744
20.333
16.724
16.693
18.269
17.889
20.180
21.174
22.092
19.660
17.411
19.293
21.081
19.513
20.717
19.622
18.225
18.020
18.432
14.829
19.552
16.229
16.811
17.005
17.303
17.159
17.417
17.866
16.866
19.666
20.509
19.595
17.514
17.953
19.434
22.716
17.560
18.056
19.638
19.293
18.393
19.224
18.353
20.504
18.500
18.914
20.036
18.973
19.020
22.600
18.918
21.891
17.952
17.457
19.082
21.354
17.303
17.925
17.469
17.657
16.570
18.548
18.081
14.098
17.309
17.666
17.910
17.032
20.592
19.340
15.306
18.736
18.555
20.789
18.726
19.132
21.211
17.372
21.365
21.476
20.844
19.223
19.419
20.562
19.695
22.173
18.834
20.912
17.804
18.145
19.349
18.258
16.648
19.587
16.701
18.692
17.703
16.640
18.479
18.462
19.455
17.269
19.557
19.683
20.325
19.476
19.102
21.857
19.598
17.288
18.954
20.901
18.642
19.712
19.407
21.112
19.332
19.632
18.623
17.618
17.632
17.369
18.680
16.769
16.827
18.710
19.175
19.308
21.392
18.339
18.946
16.716
16.247
20.022
16.061
18.043
19.351
20.680
19.137
17.053
17.987
18.869
17.637
14.412
17.395
16.440
19.113
17.389
19.788
21.141
19.898
18.339
20.299
18.541
17.550
17.031
20.926
19.496
17.859
17.415
19.528
18.271
18.188
18.734
19.857
19.301
18.512
18.446
19.826
18.348
18.350
18.714
19.452
19.362
17.540
19.814
17.398
19.317
19.422
17.159
16.859
20.900
19.635
18.568
20.301
19.034
20.355
19.248
21.310
19.456
19.877
21.905
21.642
16.776
17.328
19.699
18.804
17.890
20.245
19.056
16.782
18.147
19.348
20.008
19.272
19.815
18.459
21.148
18.517
17.321
18.626
20.946
20.283
18.136
17.221
18.068
19.135
19.171
18.917
19.797
19.692
19.112
18.176
17.477
19.518
17.632
19.862
20.009
18.370
19.352
20.507
19.493
19.894
19.733
17.961
18.393
17.915
20.567
19.822
20.589
23.349
17.994
18.833
20.607
18.234
20.934
21.844
19.655
19.218
18.529
22.879
17.868
18.701
20.178
18.549
21.443
19.477
20.239
18.773
18.682
18.085
20.433
23.357
18.930
19.894
20.286
19.176
19.226
20.890
18.709
19.152
19.051
20.465
19.348
21.907
22.024
21.311
20.205
20.031
17.352
18.202
20.000
18.483
19.052
18.464
19.716
21.781
18.748
20.049
22.667
20.198
19.386
20.342
17.554
19.530
16.638
17.637
19.757
16.188
18.209
18.629
